WOJ,POW,GMI,RODZ,NAZWA,NAZWA_DOD,STAN_NA,
30,9,11,4,Przedecz,miasto,2022-01-01,
30,9,11,5,Przedecz,obszar wiejski,2022-01-01,
30,10,,,koniński,powiat,2022-01-01,
30,10,1,3,Golina,gmina miejsko-wiejska,2022-01-01,
30,10,1,4,Golina,miasto,2022-01-01,
30,10,1,5,Golina,obszar wiejski,2022-01-01,
30,10,2,2,Grodziec,gmina wiejska,2022-01-01,
30,10,3,2,Kazimierz Biskupi,gmina wiejska,2022-01-01,
30,10,4,3,Kleczew,gmina miejsko-wiejska,2022-01-01,
30,10,4,4,Kleczew,miasto,2022-01-01,
30,10,4,5,Kleczew,obszar wiejski,2022-01-01,
30,10,5,2,Kramsk,gmina wiejska,2022-01-01,
30,10,6,2,Krzymów,gmina wiejska,2022-01-01,
30,10,7,3,Rychwał,gmina miejsko-wiejska,2022-01-01,
30,10,7,4,Rychwał,miasto,2022-01-01,
30,10,7,5,Rychwał,obszar wiejski,2022-01-01,
30,10,8,2,Rzgów,gmina wiejska,2022-01-01,
30,10,9,2,Skulsk,gmina wiejska,2022-01-01,
30,10,10,3,Sompolno,gmina miejsko-wiejska,2022-01-01,
30,10,10,4,Sompolno,miasto,2022-01-01,
30,10,10,5,Sompolno,obszar wiejski,2022-01-01,
30,10,11,2,Stare Miasto,gmina wiejska,2022-01-01,
30,10,12,3,Ślesin,gmina miejsko-wiejska,2022-01-01,
30,10,12,4,Ślesin,miasto,2022-01-01,
30,10,12,5,Ślesin,obszar wiejski,2022-01-01,
30,10,13,2,Wierzbinek,gmina wiejska,2022-01-01,
30,10,14,2,Wilczyn,gmina wiejska,2022-01-01,
30,11,,,kościański,powiat,2022-01-01,
30,11,1,1,Kościan,gmina miejska,2022-01-01,
30,11,2,3,Czempiń,gmina miejsko-wiejska,2022-01-01,
30,11,2,4,Czempiń,miasto,2022-01-01,
30,11,2,5,Czempiń,obszar wiejski,2022-01-01,
30,11,3,2,Kościan,gmina wiejska,2022-01-01,
30,11,4,3,Krzywiń,gmina miejsko-wiejska,2022-01-01,
30,11,4,4,Krzywiń,miasto,2022-01-01,
30,11,4,5,Krzywiń,obszar wiejski,2022-01-01,
30,11,5,3,Śmigiel,gmina miejsko-wiejska,2022-01-01,
30,11,5,4,Śmigiel,miasto,2022-01-01,
30,11,5,5,Śmigiel,obszar wiejski,2022-01-01,
30,12,,,krotoszyński,powiat,2022-01-01,
30,12,1,1,Sulmierzyce,gmina miejska,2022-01-01,
30,12,2,3,Kobylin,gmina miejsko-wiejska,2022-01-01,
30,12,2,4,Kobylin,miasto,2022-01-01,
30,12,2,5,Kobylin,obszar wiejski,2022-01-01,
30,12,3,3,Koźmin Wielkopolski,gmina miejsko-wiejska,2022-01-01,
30,12,3,4,Koźmin Wielkopolski,miasto,2022-01-01,
30,12,3,5,Koźmin Wielkopolski,obszar wiejski,2022-01-01,
30,12,4,3,Krotoszyn,gmina miejsko-wiejska,2022-01-01,
30,12,4,4,Krotoszyn,miasto,2022-01-01,
30,12,4,5,Krotoszyn,obszar wiejski,2022-01-01,
30,12,5,2,Rozdrażew,gmina wiejska,2022-01-01,
30,12,6,3,Zduny,gmina miejsko-wiejska,2022-01-01,
30,12,6,4,Zduny,miasto,2022-01-01,
30,12,6,5,Zduny,obszar wiejski,2022-01-01,
30,13,,,leszczyński,powiat,2022-01-01,
30,13,1,2,Krzemieniewo,gmina wiejska,2022-01-01,
30,13,2,2,Lipno,gmina wiejska,2022-01-01,
30,13,3,3,Osieczna,gmina miejsko-wiejska,2022-01-01,
30,13,3,4,Osieczna,miasto,2022-01-01,
30,13,3,5,Osieczna,obszar wiejski,2022-01-01,
30,13,4,3,Rydzyna,gmina miejsko-wiejska,2022-01-01,
30,13,4,4,Rydzyna,miasto,2022-01-01,
30,13,4,5,Rydzyna,obszar wiejski,2022-01-01,
30,13,5,2,Święciechowa,gmina wiejska,2022-01-01,
30,13,6,2,Wijewo,gmina wiejska,2022-01-01,
30,13,7,2,Włoszakowice,gmina wiejska,2022-01-01,
30,14,,,międzychodzki,powiat,2022-01-01,
30,14,1,2,Chrzypsko Wielkie,gmina wiejska,2022-01-01,
30,14,2,2,Kwilcz,gmina wiejska,2022-01-01,
30,14,3,3,Międzychód,gmina miejsko-wiejska,2022-01-01,
30,14,3,4,Międzychód,miasto,2022-01-01,
30,14,3,5,Międzychód,obszar wiejski,2022-01-01,
30,14,4,3,Sieraków,gmina miejsko-wiejska,2022-01-01,
30,14,4,4,Sieraków,miasto,2022-01-01,
30,14,4,5,Sieraków,obszar wiejski,2022-01-01,
30,15,,,nowotomyski,powiat,2022-01-01,
30,15,1,2,Kuślin,gmina wiejska,2022-01-01,
30,15,2,3,Lwówek,gmina miejsko-wiejska,2022-01-01,
30,15,2,4,Lwówek,miasto,2022-01-01,
30,15,2,5,Lwówek,obszar wiejski,2022-01-01,
30,15,3,2,Miedzichowo,gmina wiejska,2022-01-01,
30,15,4,3,Nowy Tomyśl,gmina miejsko-wiejska,2022-01-01,
30,15,4,4,Nowy Tomyśl,miasto,2022-01-01,
30,15,4,5,Nowy Tomyśl,obszar wiejski,2022-01-01,
30,15,5,3,Opalenica,gmina miejsko-wiejska,2022-01-01,
30,15,5,4,Opalenica,miasto,2022-01-01,
30,15,5,5,Opalenica,obszar wiejski,2022-01-01,
30,15,6,3,Zbąszyń,gmina miejsko-wiejska,2022-01-01,
30,15,6,4,Zbąszyń,miasto,2022-01-01,
30,15,6,5,Zbąszyń,obszar wiejski,2022-01-01,
30,16,,,obornicki,powiat,2022-01-01,
30,16,1,3,Oborniki,gmina miejsko-wiejska,2022-01-01,
30,16,1,4,Oborniki,miasto,2022-01-01,
30,16,1,5,Oborniki,obszar wiejski,2022-01-01,
30,16,2,3,Rogoźno,gmina miejsko-wiejska,2022-01-01,
30,16,2,4,Rogoźno,miasto,2022-01-01,
30,16,2,5,Rogoźno,obszar wiejski,2022-01-01,
30,16,3,2,Ryczywół,gmina wiejska,2022-01-01,
30,17,,,ostrowski,powiat,2022-01-01,
30,17,1,1,Ostrów Wielkopolski,gmina miejska,2022-01-01,
30,17,2,3,Nowe Skalmierzyce,gmina miejsko-wiejska,2022-01-01,
30,17,2,4,Nowe Skalmierzyce,miasto,2022-01-01,
30,17,2,5,Nowe Skalmierzyce,obszar wiejski,2022-01-01,
30,17,3,3,Odolanów,gmina miejsko-wiejska,2022-01-01,
30,17,3,4,Odolanów,miasto,2022-01-01,
30,17,3,5,Odolanów,obszar wiejski,2022-01-01,
30,17,4,2,Ostrów Wielkopolski,gmina wiejska,2022-01-01,
30,17,5,2,Przygodzice,gmina wiejska,2022-01-01,
30,17,6,3,Raszków,gmina miejsko-wiejska,2022-01-01,
30,17,6,4,Raszków,miasto,2022-01-01,
30,17,6,5,Raszków,obszar wiejski,2022-01-01,
30,17,7,2,Sieroszewice,gmina wiejska,2022-01-01,
30,17,8,2,Sośnie,gmina wiejska,2022-01-01,
30,18,,,ostrzeszowski,powiat,2022-01-01,
30,18,1,2,Czajków,gmina wiejska,2022-01-01,
30,18,2,2,Doruchów,gmina wiejska,2022-01-01,
30,18,3,3,Grabów nad Prosną,gmina miejsko-wiejska,2022-01-01,
30,18,3,4,Grabów nad Prosną,miasto,2022-01-01,
30,18,3,5,Grabów nad Prosną,obszar wiejski,2022-01-01,
30,18,4,2,Kobyla Góra,gmina wiejska,2022-01-01,
30,18,5,2,Kraszewice,gmina wiejska,2022-01-01,
30,18,6,3,Mikstat,gmina miejsko-wiejska,2022-01-01,
30,18,6,4,Mikstat,miasto,2022-01-01,
30,18,6,5,Mikstat,obszar wiejski,2022-01-01,
30,18,7,3,Ostrzeszów,gmina miejsko-wiejska,2022-01-01,
30,18,7,4,Ostrzeszów,miasto,2022-01-01,
30,18,7,5,Ostrzeszów,obszar wiejski,2022-01-01,
30,19,,,pilski,powiat,2022-01-01,
30,19,1,1,Piła,gmina miejska,2022-01-01,
30,19,2,2,Białośliwie,gmina wiejska,2022-01-01,
30,19,3,3,Kaczory,gmina miejsko-wiejska,2022-01-01,
30,19,3,4,Kaczory,miasto,2022-01-01,
30,19,3,5,Kaczory,obszar wiejski,2022-01-01,
30,19,4,3,Łobżenica,gmina miejsko-wiejska,2022-01-01,
30,19,4,4,Łobżenica,miasto,2022-01-01,
30,19,4,5,Łobżenica,obszar wiejski,2022-01-01,
30,19,5,2,Miasteczko Krajeńskie,gmina wiejska,2022-01-01,
30,19,6,2,Szydłowo,gmina wiejska,2022-01-01,
30,19,7,3,Ujście,gmina miejsko-wiejska,2022-01-01,
30,19,7,4,Ujście,miasto,2022-01-01,
30,19,7,5,Ujście,obszar wiejski,2022-01-01,
30,19,8,3,Wyrzysk,gmina miejsko-wiejska,2022-01-01,
30,19,8,4,Wyrzysk,miasto,2022-01-01,
30,19,8,5,Wyrzysk,obszar wiejski,2022-01-01,
30,19,9,3,Wysoka,gmina miejsko-wiejska,2022-01-01,
30,19,9,4,Wysoka,miasto,2022-01-01,
30,19,9,5,Wysoka,obszar wiejski,2022-01-01,
30,20,,,pleszewski,powiat,2022-01-01,
30,20,1,3,Chocz,gmina miejsko-wiejska,2022-01-01,
30,20,1,4,Chocz,miasto,2022-01-01,
30,20,1,5,Chocz,obszar wiejski,2022-01-01,
30,20,2,2,Czermin,gmina wiejska,2022-01-01,
30,20,3,3,Dobrzyca,gmina miejsko-wiejska,2022-01-01,
30,20,3,4,Dobrzyca,miasto,2022-01-01,
30,20,3,5,Dobrzyca,obszar wiejski,2022-01-01,
30,20,4,2,Gizałki,gmina wiejska,2022-01-01,
30,20,5,2,Gołuchów,gmina wiejska,2022-01-01,
30,20,6,3,Pleszew,gmina miejsko-wiejska,2022-01-01,
30,20,6,4,Pleszew,miasto,2022-01-01,
30,20,6,5,Pleszew,obszar wiejski,2022-01-01,
30,21,,,poznański,powiat,2022-01-01,
30,21,1,1,Luboń,gmina miejska,2022-01-01,
30,21,2,1,Puszczykowo,gmina miejska,2022-01-01,
30,21,3,3,Buk,gmina miejsko-wiejska,2022-01-01,
30,21,3,4,Buk,miasto,2022-01-01,
30,21,3,5,Buk,obszar wiejski,2022-01-01,
30,21,4,2,Czerwonak,gmina wiejska,2022-01-01,
30,21,5,2,Dopiewo,gmina wiejska,2022-01-01,
30,21,6,2,Kleszczewo,gmina wiejska,2022-01-01,
30,21,7,2,Komorniki,gmina wiejska,2022-01-01,
30,21,8,3,Kostrzyn,gmina miejsko-wiejska,2022-01-01,
30,21,8,4,Kostrzyn,miasto,2022-01-01,
30,21,8,5,Kostrzyn,obszar wiejski,2022-01-01,
30,21,9,3,Kórnik,gmina miejsko-wiejska,2022-01-01,
30,21,9,4,Kórnik,miasto,2022-01-01,
30,21,9,5,Kórnik,obszar wiejski,2022-01-01,
30,21,10,3,Mosina,gmina miejsko-wiejska,2022-01-01,
30,21,10,4,Mosina,miasto,2022-01-01,
30,21,10,5,Mosina,obszar wiejski,2022-01-01,
30,21,11,3,Murowana Goślina,gmina miejsko-wiejska,2022-01-01,
30,21,11,4,Murowana Goślina,miasto,2022-01-01,
30,21,11,5,Murowana Goślina,obszar wiejski,2022-01-01,
30,21,12,3,Pobiedziska,gmina miejsko-wiejska,2022-01-01,
30,21,12,4,Pobiedziska,miasto,2022-01-01,
30,21,12,5,Pobiedziska,obszar wiejski,2022-01-01,
30,21,13,2,Rokietnica,gmina wiejska,2022-01-01,
30,21,14,3,Stęszew,gmina miejsko-wiejska,2022-01-01,
30,21,14,4,Stęszew,miasto,2022-01-01,
30,21,14,5,Stęszew,obszar wiejski,2022-01-01,
30,21,15,2,Suchy Las,gmina wiejska,2022-01-01,
30,21,16,3,Swarzędz,gmina miejsko-wiejska,2022-01-01,
30,21,16,4,Swarzędz,miasto,2022-01-01,
30,21,16,5,Swarzędz,obszar wiejski,2022-01-01,
30,21,17,2,Tarnowo Podgórne,gmina wiejska,2022-01-01,
30,22,,,rawicki,powiat,2022-01-01,
30,22,1,3,Bojanowo,gmina miejsko-wiejska,2022-01-01,
30,22,1,4,Bojanowo,miasto,2022-01-01,
30,22,1,5,Bojanowo,obszar wiejski,2022-01-01,
30,22,2,3,Jutrosin,gmina miejsko-wiejska,2022-01-01,
30,22,2,4,Jutrosin,miasto,2022-01-01,
30,22,2,5,Jutrosin,obszar wiejski,2022-01-01,
30,22,3,3,Miejska Górka,gmina miejsko-wiejska,2022-01-01,
30,22,3,4,Miejska Górka,miasto,2022-01-01,
30,22,3,5,Miejska Górka,obszar wiejski,2022-01-01,
30,22,4,2,Pakosław,gmina wiejska,2022-01-01,
30,22,5,3,Rawicz,gmina miejsko-wiejska,2022-01-01,
30,22,5,4,Rawicz,miasto,2022-01-01,
30,22,5,5,Rawicz,obszar wiejski,2022-01-01,
30,23,,,słupecki,powiat,2022-01-01,
30,23,1,1,Słupca,gmina miejska,2022-01-01,
30,23,2,2,Lądek,gmina wiejska,2022-01-01,
30,23,3,2,Orchowo,gmina wiejska,2022-01-01,
30,23,4,2,Ostrowite,gmina wiejska,2022-01-01,
30,23,5,2,Powidz,gmina wiejska,2022-01-01,
30,23,6,2,Słupca,gmina wiejska,2022-01-01,
30,23,7,2,Strzałkowo,gmina wiejska,2022-01-01,
30,23,8,3,Zagórów,gmina miejsko-wiejska,2022-01-01,
30,23,8,4,Zagórów,miasto,2022-01-01,
30,23,8,5,Zagórów,obszar wiejski,2022-01-01,
30,24,,,szamotulski,powiat,2022-01-01,
30,24,1,1,Obrzycko,gmina miejska,2022-01-01,
30,24,2,2,Duszniki,gmina wiejska,2022-01-01,
30,24,3,2,Kaźmierz,gmina wiejska,2022-01-01,
30,24,4,2,Obrzycko,gmina wiejska,2022-01-01,
30,24,5,3,Ostroróg,gmina miejsko-wiejska,2022-01-01,
30,24,5,4,Ostroróg,miasto,2022-01-01,
30,24,5,5,Ostroróg,obszar wiejski,2022-01-01,
30,24,6,3,Pniewy,gmina miejsko-wiejska,2022-01-01,
30,24,6,4,Pniewy,miasto,2022-01-01,
30,24,6,5,Pniewy,obszar wiejski,2022-01-01,
30,24,7,3,Szamotuły,gmina miejsko-wiejska,2022-01-01,
30,24,7,4,Szamotuły,miasto,2022-01-01,
30,24,7,5,Szamotuły,obszar wiejski,2022-01-01,
30,24,8,3,Wronki,gmina miejsko-wiejska,2022-01-01,
30,24,8,4,Wronki,miasto,2022-01-01,
30,24,8,5,Wronki,obszar wiejski,2022-01-01,
30,25,,,średzki,powiat,2022-01-01,
30,25,1,2,Dominowo,gmina wiejska,2022-01-01,
30,25,2,2,Krzykosy,gmina wiejska,2022-01-01,
30,25,3,2,Nowe Miasto nad Wartą,gmina wiejska,2022-01-01,
30,25,4,3,Środa Wielkopolska,gmina miejsko-wiejska,2022-01-01,
30,25,4,4,Środa Wielkopolska,miasto,2022-01-01,
30,25,4,5,Środa Wielkopolska,obszar wiejski,2022-01-01,
30,25,5,2,Zaniemyśl,gmina wiejska,2022-01-01,
30,26,,,śremski,powiat,2022-01-01,
30,26,1,2,Brodnica,gmina wiejska,2022-01-01,
30,26,2,3,Dolsk,gmina miejsko-wiejska,2022-01-01,
30,26,2,4,Dolsk,miasto,2022-01-01,
30,26,2,5,Dolsk,obszar wiejski,2022-01-01,
30,26,3,3,Książ Wielkopolski,gmina miejsko-wiejska,2022-01-01,
30,26,3,4,Książ Wielkopolski,miasto,2022-01-01,
30,26,3,5,Książ Wielkopolski,obszar wiejski,2022-01-01,
30,26,4,3,Śrem,gmina miejsko-wiejska,2022-01-01,
30,26,4,4,Śrem,miasto,2022-01-01,
30,26,4,5,Śrem,obszar wiejski,2022-01-01,
30,27,,,turecki,powiat,2022-01-01,
30,27,1,1,Turek,gmina miejska,2022-01-01,
30,27,2,2,Brudzew,gmina wiejska,2022-01-01,
30,27,3,3,Dobra,gmina miejsko-wiejska,2022-01-01,
30,27,3,4,Dobra,miasto,2022-01-01,
30,27,3,5,Dobra,obszar wiejski,2022-01-01,
30,27,4,2,Kawęczyn,gmina wiejska,2022-01-01,
30,27,5,2,Malanów,gmina wiejska,2022-01-01,
30,27,6,2,Przykona,gmina wiejska,2022-01-01,
30,27,7,3,Tuliszków,gmina miejsko-wiejska,2022-01-01,
30,27,7,4,Tuliszków,miasto,2022-01-01,
30,27,7,5,Tuliszków,obszar wiejski,2022-01-01,
30,27,8,2,Turek,gmina wiejska,2022-01-01,
30,27,9,2,Władysławów,gmina wiejska,2022-01-01,
30,28,,,wągrowiecki,powiat,2022-01-01,
30,28,1,1,Wągrowiec,gmina miejska,2022-01-01,
30,28,2,2,Damasławek,gmina wiejska,2022-01-01,
30,28,3,3,Gołańcz,gmina miejsko-wiejska,2022-01-01,
30,28,3,4,Gołańcz,miasto,2022-01-01,
30,28,3,5,Gołańcz,obszar wiejski,2022-01-01,
30,28,4,2,Mieścisko,gmina wiejska,2022-01-01,
30,28,5,3,Skoki,gmina miejsko-wiejska,2022-01-01,
30,28,5,4,Skoki,miasto,2022-01-01,
30,28,5,5,Skoki,obszar wiejski,2022-01-01,
30,28,6,2,Wapno,gmina wiejska,2022-01-01,
30,28,7,2,Wągrowiec,gmina wiejska,2022-01-01,
30,29,,,wolsztyński,powiat,2022-01-01,
30,29,1,2,Przemęt,gmina wiejska,2022-01-01,
30,29,2,2,Siedlec,gmina wiejska,2022-01-01,
30,29,3,3,Wolsztyn,gmina miejsko-wiejska,2022-01-01,
30,29,3,4,Wolsztyn,miasto,2022-01-01,
30,29,3,5,Wolsztyn,obszar wiejski,2022-01-01,
30,30,,,wrzesiński,powiat,2022-01-01,
30,30,1,2,Kołaczkowo,gmina wiejska,2022-01-01,
30,30,2,3,Miłosław,gmina miejsko-wiejska,2022-01-01,
30,30,2,4,Miłosław,miasto,2022-01-01,
30,30,2,5,Miłosław,obszar wiejski,2022-01-01,
30,30,3,3,Nekla,gmina miejsko-wiejska,2022-01-01,
30,30,3,4,Nekla,miasto,2022-01-01,
30,30,3,5,Nekla,obszar wiejski,2022-01-01,
30,30,4,3,Pyzdry,gmina miejsko-wiejska,2022-01-01,
30,30,4,4,Pyzdry,miasto,2022-01-01,
30,30,4,5,Pyzdry,obszar wiejski,2022-01-01,
30,30,5,3,Września,gmina miejsko-wiejska,2022-01-01,
30,30,5,4,Września,miasto,2022-01-01,
30,30,5,5,Września,obszar wiejski,2022-01-01,
30,31,,,złotowski,powiat,2022-01-01,
30,31,1,1,Złotów,gmina miejska,2022-01-01,
30,31,2,3,Jastrowie,gmina miejsko-wiejska,2022-01-01,
30,31,2,4,Jastrowie,miasto,2022-01-01,
30,31,2,5,Jastrowie,obszar wiejski,2022-01-01,
30,31,3,3,Krajenka,gmina miejsko-wiejska,2022-01-01,
30,31,3,4,Krajenka,miasto,2022-01-01,
30,31,3,5,Krajenka,obszar wiejski,2022-01-01,
30,31,4,2,Lipka,gmina wiejska,2022-01-01,
30,31,5,3,Okonek,gmina miejsko-wiejska,2022-01-01,
30,31,5,4,Okonek,miasto,2022-01-01,
30,31,5,5,Okonek,obszar wiejski,2022-01-01,
30,31,6,2,Tarnówka,gmina wiejska,2022-01-01,
30,31,7,2,Zakrzewo,gmina wiejska,2022-01-01,
30,31,8,2,Złotów,gmina wiejska,2022-01-01,
30,61,,,Kalisz,miasto na prawach powiatu,2022-01-01,
30,61,1,1,Kalisz,gmina miejska,2022-01-01,
30,62,,,Konin,miasto na prawach powiatu,2022-01-01,
30,62,1,1,Konin,gmina miejska,2022-01-01,
30,63,,,Leszno,miasto na prawach powiatu,2022-01-01,
30,63,1,1,Leszno,gmina miejska,2022-01-01,
30,64,,,Poznań,miasto na prawach powiatu,2022-01-01,
30,64,1,1,Poznań,gmina miejska,2022-01-01,
30,64,2,9,Poznań-Grunwald,delegatura,2022-01-01,
30,64,3,9,Poznań-Jeżyce,delegatura,2022-01-01,
30,64,4,9,Poznań-Nowe Miasto,delegatura,2022-01-01,
30,64,5,9,Poznań-Stare Miasto,delegatura,2022-01-01,
30,64,6,9,Poznań-Wilda,delegatura,2022-01-01,
32,,,,ZACHODNIOPOMORSKIE,województwo,2022-01-01,
32,1,,,białogardzki,powiat,2022-01-01,
32,1,1,1,Białogard,gmina miejska,2022-01-01,
32,1,2,2,Białogard,gmina wiejska,2022-01-01,
32,1,3,3,Karlino,gmina miejsko-wiejska,2022-01-01,
32,1,3,4,Karlino,miasto,2022-01-01,
32,1,3,5,Karlino,obszar wiejski,2022-01-01,
32,1,4,3,Tychowo,gmina miejsko-wiejska,2022-01-01,
32,1,4,4,Tychowo,miasto,2022-01-01,
32,1,4,5,Tychowo,obszar wiejski,2022-01-01,
32,2,,,choszczeński,powiat,2022-01-01,
32,2,1,2,Bierzwnik,gmina wiejska,2022-01-01,
32,2,2,3,Choszczno,gmina miejsko-wiejska,2022-01-01,
32,2,2,4,Choszczno,miasto,2022-01-01,
32,2,2,5,Choszczno,obszar wiejski,2022-01-01,
32,2,3,3,Drawno,gmina miejsko-wiejska,2022-01-01,
32,2,3,4,Drawno,miasto,2022-01-01,
32,2,3,5,Drawno,obszar wiejski,2022-01-01,
32,2,4,2,Krzęcin,gmina wiejska,2022-01-01,
32,2,5,3,Pełczyce,gmina miejsko-wiejska,2022-01-01,
32,2,5,4,Pełczyce,miasto,2022-01-01,
32,2,5,5,Pełczyce,obszar wiejski,2022-01-01,
32,2,6,3,Recz,gmina miejsko-wiejska,2022-01-01,
32,2,6,4,Recz,miasto,2022-01-01,
32,2,6,5,Recz,obszar wiejski,2022-01-01,
32,3,,,drawski,powiat,2022-01-01,
32,3,1,3,Czaplinek,gmina miejsko-wiejska,2022-01-01,
32,3,1,4,Czaplinek,miasto,2022-01-01,
32,3,1,5,Czaplinek,obszar wiejski,2022-01-01,
32,3,2,3,Drawsko Pomorskie,gmina miejsko-wiejska,2022-01-01,
32,3,2,4,Drawsko Pomorskie,miasto,2022-01-01,
32,3,2,5,Drawsko Pomorskie,obszar wiejski,2022-01-01,
32,3,3,3,Kalisz Pomorski,gmina miejsko-wiejska,2022-01-01,
32,3,3,4,Kalisz Pomorski,miasto,2022-01-01,
32,3,3,5,Kalisz Pomorski,obszar wiejski,2022-01-01,
32,3,5,2,Wierzchowo,gmina wiejska,2022-01-01,
32,3,6,3,Złocieniec,gmina miejsko-wiejska,2022-01-01,
32,3,6,4,Złocieniec,miasto,2022-01-01,
32,3,6,5,Złocieniec,obszar wiejski,2022-01-01,
32,4,,,goleniowski,powiat,2022-01-01,
32,4,2,3,Goleniów,gmina miejsko-wiejska,2022-01-01,
32,4,2,4,Goleniów,miasto,2022-01-01,
32,4,2,5,Goleniów,obszar wiejski,2022-01-01,
32,4,3,3,Maszewo,gmina miejsko-wiejska,2022-01-01,
32,4,3,4,Maszewo,miasto,2022-01-01,
32,4,3,5,Maszewo,obszar wiejski,2022-01-01,
32,4,4,3,Nowogard,gmina miejsko-wiejska,2022-01-01,
32,4,4,4,Nowogard,miasto,2022-01-01,
32,4,4,5,Nowogard,obszar wiejski,2022-01-01,
32,4,5,2,Osina,gmina wiejska,2022-01-01,
32,4,6,2,Przybiernów,gmina wiejska,2022-01-01,
32,4,7,3,Stepnica,gmina miejsko-wiejska,2022-01-01,
32,4,7,4,Stepnica,miasto,2022-01-01,
32,4,7,5,Stepnica,obszar wiejski,2022-01-01,
32,5,,,gryficki,powiat,2022-01-01,
32,5,1,2,Brojce,gmina wiejska,2022-01-01,
32,5,2,3,Gryfice,gmina miejsko-wiejska,2022-01-01,
32,5,2,4,Gryfice,miasto,2022-01-01,
32,5,2,5,Gryfice,obszar wiejski,2022-01-01,
32,5,3,2,Karnice,gmina wiejska,2022-01-01,
32,5,4,3,Płoty,gmina miejsko-wiejska,2022-01-01,
32,5,4,4,Płoty,miasto,2022-01-01,
32,5,4,5,Płoty,obszar wiejski,2022-01-01,
32,5,7,2,Rewal,gmina wiejska,2022-01-01,
32,5,8,3,Trzebiatów,gmina miejsko-wiejska,2022-01-01,
32,5,8,4,Trzebiatów,miasto,2022-01-01,
32,5,8,5,Trzebiatów,obszar wiejski,2022-01-01,
32,6,,,gryfiński,powiat,2022-01-01,
32,6,1,2,Banie,gmina wiejska,2022-01-01,
32,6,2,3,Cedynia,gmina miejsko-wiejska,2022-01-01,
32,6,2,4,Cedynia,miasto,2022-01-01,
32,6,2,5,Cedynia,obszar wiejski,2022-01-01,
32,6,3,3,Chojna,gmina miejsko-wiejska,2022-01-01,
32,6,3,4,Chojna,miasto,2022-01-01,
32,6,3,5,Chojna,obszar wiejski,2022-01-01,
32,6,4,3,Gryfino,gmina miejsko-wiejska,2022-01-01,
32,6,4,4,Gryfino,miasto,2022-01-01,
32,6,4,5,Gryfino,obszar wiejski,2022-01-01,
32,6,5,3,Mieszkowice,gmina miejsko-wiejska,2022-01-01,
32,6,5,4,Mieszkowice,miasto,2022-01-01,
32,6,5,5,Mieszkowice,obszar wiejski,2022-01-01,
32,6,6,3,Moryń,gmina miejsko-wiejska,2022-01-01,
32,6,6,4,Moryń,miasto,2022-01-01,
32,6,6,5,Moryń,obszar wiejski,2022-01-01,
32,6,7,2,Stare Czarnowo,gmina wiejska,2022-01-01,
32,6,8,3,Trzcińsko-Zdrój,gmina miejsko-wiejska,2022-01-01,
32,6,8,4,Trzcińsko-Zdrój,miasto,2022-01-01,
32,6,8,5,Trzcińsko-Zdrój,obszar wiejski,2022-01-01,
32,6,9,2,Widuchowa,gmina wiejska,2022-01-01,
32,7,,,kamieński,powiat,2022-01-01,
32,7,1,3,Dziwnów,gmina miejsko-wiejska,2022-01-01,
32,7,1,4,Dziwnów,miasto,2022-01-01,
32,7,1,5,Dziwnów,obszar wiejski,2022-01-01,
32,7,2,3,Golczewo,gmina miejsko-wiejska,2022-01-01,
32,7,2,4,Golczewo,miasto,2022-01-01,
32,7,2,5,Golczewo,obszar wiejski,2022-01-01,
32,7,3,3,Kamień Pomorski,gmina miejsko-wiejska,2022-01-01,
32,7,3,4,Kamień Pomorski,miasto,2022-01-01,
32,7,3,5,Kamień Pomorski,obszar wiejski,2022-01-01,
32,7,4,3,Międzyzdroje,gmina miejsko-wiejska,2022-01-01,
32,7,4,4,Międzyzdroje,miasto,2022-01-01,
32,7,4,5,Międzyzdroje,obszar wiejski,2022-01-01,
32,7,5,2,Świerzno,gmina wiejska,2022-01-01,
32,7,6,3,Wolin,gmina miejsko-wiejska,2022-01-01,
32,7,6,4,Wolin,miasto,2022-01-01,
32,7,6,5,Wolin,obszar wiejski,2022-01-01,
32,8,,,kołobrzeski,powiat,2022-01-01,
32,8,1,1,Kołobrzeg,gmina miejska,2022-01-01,
32,8,2,2,Dygowo,gmina wiejska,2022-01-01,
32,8,3,3,Gościno,gmina miejsko-wiejska,2022-01-01,
32,8,3,4,Gościno,miasto,2022-01-01,
32,8,3,5,Gościno,obszar wiejski,2022-01-01,
32,8,4,2,Kołobrzeg,gmina wiejska,2022-01-01,
32,8,5,2,Rymań,gmina wiejska,2022-01-01,
32,8,6,2,Siemyśl,gmina wiejska,2022-01-01,
32,8,7,2,Ustronie Morskie,gmina wiejska,2022-01-01,
32,9,,,koszaliński,powiat,2022-01-01,
32,9,1,2,Będzino,gmina wiejska,2022-01-01,
32,9,2,2,Biesiekierz,gmina wiejska,2022-01-01,
32,9,3,3,Bobolice,gmina miejsko-wiejska,2022-01-01,
32,9,3,4,Bobolice,miasto,2022-01-01,
32,9,3,5,Bobolice,obszar wiejski,2022-01-01,
32,9,4,2,Manowo,gmina wiejska,2022-01-01,
32,9,5,3,Mielno,gmina miejsko-wiejska,2022-01-01,
32,9,5,4,Mielno,miasto,2022-01-01,
32,9,5,5,Mielno,obszar wiejski,2022-01-01,
32,9,6,3,Polanów,gmina miejsko-wiejska,2022-01-01,
32,9,6,4,Polanów,miasto,2022-01-01,
